# product-capability-source-mapping-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# expected-candidate-count: 1386
# expected-mapping-count: 2188
# resolutions: mapped supporting
# mapping-bases: ledger_evidence closed_registry manual_source_audit supporting_module_audit
mapping_id	candidate_id	resolution	feature_id	feature_disposition	mapping_basis	candidate_rationale
MAP-0991	CEN-0537	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/local-transport.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0992	CEN-0537	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/local-transport.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0993	CEN-0537	supporting	CAP-112	adapted	supporting_module_audit	src/renderer/terminal/local-transport.ts supports the typed local transport calls for kill, destroy and recycle for CAP-112 (typed_single_runtime_lifecycle_controls) with no independent capability beyond its primary evidence and closed registry surfaces.
MAP-0994	CEN-0538	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/middle-click.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0995	CEN-0538	mapped	CAP-092	adapted	manual_source_audit	src/renderer/terminal/middle-click.ts directly implements the audited X PRIMARY middle-click paste gesture boundary for CAP-092 (reviewed_terminal_clipboard); enabling it cannot bypass the current InputLease or typed paste path.
MAP-0996	CEN-0539	mapped	CAP-107	adapted	ledger_evidence	src/renderer/terminal/offscreen-policy.ts is the frozen ledger evidence anchor for CAP-107 (offscreen_terminal_parking_and_automatic_reattach); the ten-minute off-screen decision, live-work deferral and automatic visible-node revive plan.
MAP-0997	CEN-0540	mapped	CAP-092	adapted	manual_source_audit	src/renderer/terminal/osc52.ts directly implements audited gesture-bound terminal clipboard handling or OSC 52 denial for CAP-092 (reviewed_terminal_clipboard).
MAP-0998	CEN-0541	mapped	CAP-107	adapted	manual_source_audit	src/renderer/terminal/park-budget.ts directly evidences bounded safe LRU parking, protected-cache overrun and rechecked expiry for CAP-107 (offscreen_terminal_parking_and_automatic_reattach).
MAP-0999	CEN-0542	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/renderer-mode.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1000	CEN-0542	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/renderer-mode.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1001	CEN-0543	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/scale-fix.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1002	CEN-0543	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/scale-fix.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1003	CEN-0544	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/ssh-fs.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1004	CEN-0544	supporting	CAP-059	adopted	supporting_module_audit	src/renderer/terminal/ssh-fs.ts is an audited supporting source module for CAP-059 (ssh_runtime_file_repository) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1005	CEN-0544	supporting	CAP-063	adapted	supporting_module_audit	src/renderer/terminal/ssh-fs.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1006	CEN-0544	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/ssh-fs.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1007	CEN-0545	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/terminal-config.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1008	CEN-0545	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/terminal-config.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1009	CEN-0546	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/themes.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1010	CEN-0546	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/themes.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1011	CEN-0547	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/transport.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1012	CEN-0547	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/transport.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1013	CEN-0548	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/unicode-width.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1014	CEN-0548	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/unicode-width.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1015	CEN-0549	mapped	CAP-092	adapted	manual_source_audit	src/renderer/terminal/useCopyFeedback.ts directly implements audited gesture-bound terminal clipboard handling or OSC 52 denial for CAP-092 (reviewed_terminal_clipboard).
MAP-1016	CEN-0550	mapped	CAP-081	adopted	ledger_evidence	src/renderer/terminal/useTerminalSearch.ts is the frozen ledger evidence anchor for CAP-081 (terminal_search); normalized mappings record other responsibilities separately.
MAP-1017	CEN-0551	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/useXtermVisualSettings.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1018	CEN-0551	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/useXtermVisualSettings.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1019	CEN-0551	supporting	CAP-088	adapted	supporting_module_audit	src/renderer/terminal/useXtermVisualSettings.ts is an audited supporting source module for CAP-088 (settings_navigation_search_and_reset) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1020	CEN-0552	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/wake-input-buffer.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1021	CEN-0552	supporting	CAP-097	adapted	supporting_module_audit	src/renderer/terminal/wake-input-buffer.ts is an audited supporting source module for CAP-097 (eco_agent_hibernation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1022	CEN-0553	supporting	CAP-005	adopted	supporting_module_audit	src/renderer/terminal/webgl-budget.ts is an audited supporting source module for CAP-005 (generic_terminal_fidelity) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1023	CEN-0553	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/terminal/webgl-budget.ts is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1024	CEN-0554	supporting	CAP-015	adopted	supporting_module_audit	src/renderer/ui/Button.tsx is an audited supporting source module for CAP-015 (keyboard_shortcuts) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1025	CEN-0554	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/ui/Button.tsx is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1026	CEN-0555	supporting	CAP-015	adopted	supporting_module_audit	src/renderer/ui/CopyButton.tsx is an audited supporting source module for CAP-015 (keyboard_shortcuts) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1027	CEN-0555	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/ui/CopyButton.tsx is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1028	CEN-0555	supporting	CAP-092	adapted	supporting_module_audit	src/renderer/ui/CopyButton.tsx is an audited supporting source module for CAP-092 (reviewed_terminal_clipboard) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1029	CEN-0556	supporting	CAP-015	adopted	supporting_module_audit	src/renderer/ui/Input.tsx is an audited supporting source module for CAP-015 (keyboard_shortcuts) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1030	CEN-0556	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/ui/Input.tsx is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1031	CEN-0557	supporting	CAP-015	adopted	supporting_module_audit	src/renderer/ui/NumberField.tsx is an audited supporting source module for CAP-015 (keyboard_shortcuts) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1032	CEN-0557	supporting	CAP-084	adopted	supporting_module_audit	src/renderer/ui/NumberField.tsx is an audited supporting source module for CAP-084 (terminal_appearance_accessibility) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-1033	CEN-0558	supporting	CAP-015	adopted	supporting_module_audit	src/renderer/ui/SegmentedPill.tsx is an audited supporting source module for CAP-015 (keyboard_shortcuts) and adds no independent capability beyond its primary evidence or closed registry surfaces.
